gridID,TreeFrac,CropFrac,ShrubFrac,HerbFrac
29892,.0000,.0000,.0000,.0000
29893,.0000,.0000,.0000,.0000
29894,.0000,.0000,.0000,.0000
29895,.0000,.0000,.0000,.0000
29896,.0000,.0000,.0000,.0000
29897,.0000,.0000,.0000,.0000
29898,.0000,.0000,.0000,.0000
29899,.0000,.0000,.0000,.0000
29900,.0000,.0000,.0000,.0000
29901,.0000,.0000,.0000,.0000
29902,.0000,.0000,.0000,.0000
29903,.0000,.0000,.0000,.0000
29904,.0000,.0000,.0000,.0000
29905,.0000,.0000,.0000,.0000
29906,.0000,.0000,.0000,.0000
29907,.0000,.0000,.0000,.0000
29908,.0000,.0000,.0000,.0000
29909,.0000,.0000,.0000,.0000
29910,.0000,.0000,.0000,.0000
29911,.0000,.0000,.0000,.0000
29912,.0000,.0000,.0000,.0000
29913,.0000,.0000,.0000,.0000
29914,.0000,.0000,.0000,.0000
29915,.0000,.0000,.0000,.0000
29916,.0000,.0000,.0000,.0000
29917,.0000,.0000,.0000,.0000
29918,.0000,.0000,.0000,.0000
29919,.0000,.0000,.0000,.0000
29920,.0000,.0000,.0000,.0000
29921,.0000,.0000,.0000,.0000
29922,.0000,.0000,.0000,.0000
29923,.0000,.0000,.0000,.0000
29924,.0000,.0000,.0000,.0000
29925,.0000,.0000,.0000,.0000
29926,.0000,.0000,.0000,.0000
29927,.0000,.0000,.0000,.0000
29928,.0000,.0000,.0000,.0000
29929,.0000,.0000,.0000,.0000
29930,.0000,.0000,.0000,.0000
29931,.0000,.0000,.0000,.0000
29932,.0000,.0000,.0000,.0000
29933,.0000,.0000,.0000,.0000
29934,.0000,.0000,.0000,.0000
29935,.0000,.0000,.0000,.0000
29936,.0000,.0000,.0000,.0000
29937,.0000,.0000,.0000,.0000
29938,.0000,.0000,.0000,.0000
29939,.0000,.0000,.0000,.0000
29940,.0000,.0000,.0000,.0000
29941,.0000,.0000,.0000,.0000
29942,.0000,.0000,.0000,.0000
29943,.0000,.0000,.0000,.0000
29944,.0000,.0000,.0000,.0000
29945,.0000,.0000,.0000,.0000
29946,.0000,.0000,.0000,.0000
29947,.0000,.0000,.0000,.0000
29948,.0000,.0000,.0000,.0000
29949,.0000,.0000,.0000,.0000
29950,.0000,.0000,.0000,.0000
29951,.0000,.0000,.0000,.0000
29952,.0000,.0000,.0000,.0000
29953,.0000,.0000,.0000,.0000
29954,.0000,.0000,.0000,.0000
29955,.0000,.0000,.0000,.0000
29956,.0000,.0000,.0000,.0000
29957,.0000,.0000,.0000,.0000
29958,.0000,.0000,.0000,.0000
29959,.0000,.0000,.0000,.0000
29960,.0000,.0000,.0000,.0000
29961,.0000,.0000,.0000,.0000
29962,.0000,.0000,.0000,.0000
29963,.0000,.0000,.0000,.0000
29964,.0000,.0000,.0000,.0000
29965,.0000,.0000,.0000,.0000
29966,.0000,.0000,.0000,.0000
29967,.0000,.0000,.0000,.0000
29968,.0000,.0000,.0000,.0000
29969,.0000,.0000,.0000,.0000
29970,.0000,.0000,.0000,.0000
29971,.0000,.0000,.0000,.0000
29972,.0000,.0000,.0000,.0000
29973,.0000,.0000,.0000,.0000
29974,.0000,.0000,.0000,.0000
29975,.0000,.0000,.0000,.0000
29976,.0000,.0000,.0000,.0000
29977,.0000,.0000,.0000,.0000
29978,.0000,.0000,.0000,.0000
29979,.0000,.0000,.0000,.0000
29980,.0000,.0000,.0000,.0000
29981,.0000,.0000,.0000,.0000
29982,.0000,.0000,.0000,.0000
29983,.0000,.0000,.0000,.0000
29984,.0000,.0000,.0000,.0000
29985,.0000,.0000,.0000,.0000
29986,.0000,.0000,.0000,.0000
29987,.0000,.0000,.0000,.0000
29988,.0000,.0000,.0000,.0000
29989,.0000,.0000,.0000,.0000
29990,.0000,.0000,.0000,.0000
29991,.0000,.0000,.0000,.0000
29992,.0000,.0000,.0000,.0000
29993,.0000,.0000,.0000,.0000
29994,.0000,.0000,.0000,.0000
29995,.0000,.0000,.0000,.0000
29996,.0000,.0000,.0000,.0000
29997,.0000,.0000,.0000,.0000
29998,.0000,.0000,.0000,.0000
29999,.0000,.0000,.0000,.0000
30000,.0000,.0000,.0000,.0000
30001,.0000,.0000,.0000,.0000
30002,.0000,.0000,.0000,.0000
30003,.0000,.0000,.0000,.0000
30004,.0000,.0000,.0000,.0000
30005,.0000,.0000,.0000,.0000
30006,.0000,.0000,.0000,.0000
30007,.0000,.0000,.0000,.0000
30008,.0000,.0000,.0000,.0000
30009,.0000,.0000,.0000,.0000
30010,.0000,.0000,.0000,.0000
30011,.0000,.0000,.0000,.0000
30012,.0000,.0000,.0000,.0000
30013,.0000,.0000,.0000,.0000
30014,.0000,.0000,.0000,.0000
30015,.0000,.0000,.0000,.0000
30016,.3208,.0000,.0674,.3806
30017,.7366,.0000,.0786,.1848
30018,.6418,.0000,.0199,.3364
30019,.5664,.0000,.0521,.3767
30020,.4009,.0193,.1124,.2751
30021,.1021,.0751,.0037,.3062
30022,.0987,.0218,.0384,.7708
30023,.3057,.0008,.0523,.6315
30024,.7455,.0000,.0831,.1712
30025,.8046,.0000,.1713,.0235
30026,.7857,.0000,.1693,.0438
30027,.8031,.0000,.1518,.0450
30028,.7205,.0000,.2353,.0441
30029,.6138,.0001,.1736,.2121
30030,.3468,.0000,.1257,.5274
30031,.3832,.0000,.2339,.3829
30032,.4976,.0000,.1311,.3713
30033,.3182,.0000,.0605,.6202
30034,.0152,.0000,.0070,.9778
30035,.0025,.0003,.0015,.9955
30036,.0005,.0000,.0020,.9974
30037,.0024,.0000,.0134,.9691
30038,.0000,.0002,.0061,.6498
30039,.0000,.0023,.0036,.8787
30040,.0000,.0000,.0000,.9971
30041,.0021,.0000,.0001,.9757
30042,.0245,.0000,.0005,.9728
30043,.0000,.0000,.0000,.9928
30044,.0003,.0000,.0000,.8723
30045,.0006,.0000,.0026,.5214
30046,.0000,.0000,.0000,.8531
30047,.0001,.0000,.0000,.7694
30048,.0000,.0000,.0000,.6113
30049,.0000,.0000,.0000,.3876
30050,.0002,.0023,.0002,.4242
30051,.0039,.0873,.0005,.4351
30052,.0052,.2096,.0004,.1487
30053,.0023,.6950,.0007,.1697
30054,.0393,.4810,.0007,.2015
30055,.1522,.5708,.0002,.2337
30056,.2542,.4082,.0015,.1599
30057,.3418,.4316,.0003,.1251
30058,.0656,.6161,.0016,.1655
30059,.0742,.7328,.0060,.1046
30060,.0973,.6250,.0064,.0800
30061,.1770,.5828,.0155,.0958
30062,.1488,.6068,.0017,.1035
30063,.3056,.3103,.0039,.2966
30064,.2389,.0079,.0001,.7503
30065,.2075,.0000,.0036,.7853
30066,.7109,.0000,.0211,.2651
30067,.4368,.0000,.0413,.4991
30068,.2133,.0000,.0432,.7277
30069,.4580,.0000,.1330,.4090
30070,.4052,.0000,.1553,.4395
30071,.4810,.0000,.3256,.1933
30072,.3828,.0000,.4620,.1552
30073,.4138,.0000,.4875,.0965
30074,.5784,.0000,.3665,.0543
30075,.4588,.0000,.3833,.1394
30076,.1197,.0000,.3464,.5033
30077,.0061,.0000,.2859,.4305
30078,.0000,.0000,.1384,.2182
30079,.0000,.0000,.1914,.0869
30080,.0000,.0000,.2356,.2870
30081,.0000,.0000,.1155,.3365
30082,.0000,.0000,.0748,.4653
30083,.0000,.0000,.1929,.3587
30084,.0000,.0000,.4437,.1100
30085,.0001,.0000,.4560,.1508
30086,.0012,.0000,.3061,.3575
30087,.0000,.0000,.0953,.4812
30088,.0000,.0000,.0460,.3065
30089,.0000,.0000,.0470,.5441
30090,.0000,.0000,.0567,.0839
30091,.0000,.0000,.0695,.0285
30092,.0000,.0000,.1041,.0708
30093,.0000,.0000,.1305,.0191
30094,.0000,.0000,.0640,.0042
30095,.0000,.0000,.2795,.0396
30096,.0000,.0000,.1780,.0087
30097,.0000,.0000,.3018,.0116
30098,.0000,.0000,.3574,.1249
30099,.0000,.0000,.2473,.3836
30100,.0000,.0000,.1816,.2495
30101,.0000,.0000,.2808,.1632
30102,.0000,.0000,.2358,.0920
30103,.0000,.0000,.4682,.1451
30104,.0000,.0000,.1915,.1992
30105,.0000,.0000,.0433,.0188
30106,.0000,.0000,.1504,.0002
30107,.0000,.0000,.0572,.0002
30108,.0000,.0000,.0139,.0001
30109,.0000,.0000,.0019,.0001
30110,.0000,.0000,.0012,.0002
30111,.0000,.0000,.0002,.0001
30112,.0000,.0000,.0000,.0000
30113,.0000,.0000,.0000,.0000
30114,.0000,.0000,.0000,.0000
30115,.0000,.0000,.0011,.0420
30116,.0000,.0000,.0002,.0281
30117,.0000,.0000,.0001,.0001
30118,.0000,.0000,.0012,.0428
30119,.0000,.0000,.1047,.3026
30120,.0000,.0000,.1225,.1950
30121,.0000,.0000,.0132,.0073
30122,.0012,.0001,.0327,.0428
30123,.0002,.0000,.0003,.0008
30124,.0003,.0000,.0018,.0012
30125,.0000,.0000,.0079,.0102
30126,.0000,.0000,.0028,.0019
30127,.0000,.0000,.1185,.0144
30128,.0000,.0000,.2572,.0021
30129,.0000,.0000,.1687,.0000
30130,.0000,.0000,.7076,.0012
30131,.0000,.0000,.6649,.0080
30132,.0000,.0000,.2665,.0073
30133,.0000,.0000,.2142,.0008
30134,.0000,.0000,.3018,.0000
30135,.0000,.0000,.7490,.0000
30136,.0000,.0000,.9131,.0164
30137,.0021,.0000,.5389,.3456
30138,.0000,.0000,.4170,.5328
30139,.0034,.0000,.6070,.3708
30140,.0014,.0000,.6638,.2926
30141,.0000,.0000,.8063,.1912
30142,.0000,.0000,.8785,.1207
30143,.0000,.0000,.9545,.0453
30144,.0000,.0000,.8122,.1874
30145,.0000,.0000,.9469,.0445
30146,.0000,.0000,.9073,.0080
30147,.0027,.0000,.5688,.2462
30148,.0003,.0000,.2608,.1037
30149,.0000,.0000,.4086,.0000
30150,.0000,.0000,.4870,.0002
30151,.0000,.0000,.1043,.0000
30152,.0000,.0000,.6035,.0006
30153,.0000,.0000,.2111,.0053
30154,.0000,.0000,.0097,.0000
30155,.0028,.0013,.2557,.0041
30156,.0103,.0041,.2982,.0332
30157,.0007,.0000,.0119,.0010
30158,.0000,.0000,.0348,.0000
30159,.0000,.0000,.2022,.0045
30160,.0008,.0000,.4284,.0052
30161,.0016,.0000,.6117,.0292
30162,.0024,.0000,.6225,.1502
30163,.0000,.0000,.5968,.0555
30164,.0000,.0000,.7077,.0009
30165,.0000,.0000,.7963,.0107
30166,.0000,.0000,.6333,.0070
30167,.0000,.0000,.4693,.0522
30168,.0000,.0000,.6260,.0348
30169,.0019,.0000,.7801,.0589
30170,.1452,.0000,.6972,.0827
30171,.4145,.0000,.5204,.0534
30172,.5018,.0000,.4336,.0615
30173,.3032,.0000,.5697,.1270
30174,.2721,.0000,.5664,.1589
30175,.0000,.0000,.0000,.0000
30176,.0000,.0000,.0000,.0000
30177,.0000,.0000,.0000,.0000
30178,.0000,.0000,.0000,.0000
30179,.0000,.0000,.0000,.0000
30180,.0000,.0000,.0000,.0000
30181,.0000,.0000,.0000,.0000
30182,.0000,.0000,.0000,.0000
30183,.0000,.0000,.0000,.0000
30184,.0000,.0000,.0000,.0000
30185,.0000,.0000,.0000,.0000
30186,.0000,.0000,.0000,.0000
30187,.0000,.0000,.0000,.0000
30188,.0000,.0000,.0000,.0000
30189,.0000,.0000,.0000,.0000
30190,.0000,.0000,.0000,.0000
30191,.0000,.0000,.0000,.0000
30192,.0000,.0000,.0000,.0000
30193,.0000,.0000,.0000,.0000
30194,.0000,.0000,.0000,.0000
30195,.0000,.0000,.0000,.0000
30196,.0000,.0000,.0000,.0000
30197,.0000,.0000,.0000,.0000
30198,.0000,.0000,.0000,.0000
30199,.0000,.0000,.0000,.0000
30200,.0000,.0000,.0000,.0000
30201,.0000,.0000,.0000,.0000
30202,.0000,.0000,.0000,.0000
30203,.0000,.0000,.0000,.0000
30204,.0000,.0000,.0000,.0000
30205,.0000,.0000,.0000,.0000
30206,.0000,.0000,.0000,.0000
30207,.0000,.0000,.0000,.0000
30208,.0000,.0000,.0000,.0000
30209,.0000,.0000,.0000,.0000
30210,.0000,.0000,.0000,.0000
30211,.0000,.0000,.0000,.0000
30212,.0000,.0000,.0000,.0000
30213,.0000,.0000,.0000,.0000
30214,.0000,.0000,.0000,.0000
30215,.0000,.0000,.0000,.0000
30216,.0000,.0000,.0000,.0000
30217,.0000,.0000,.0000,.0000
30218,.0000,.0000,.0000,.0000
30219,.0000,.0000,.0000,.0000
30220,.0000,.0000,.0000,.0000
30221,.0000,.0000,.0000,.0000
30222,.0000,.0000,.0000,.0000
30223,.0000,.0000,.0000,.0000
30224,.0000,.0000,.0000,.0000
30225,.0000,.0000,.0000,.0000
30226,.0000,.0000,.0000,.0000
30227,.0000,.0000,.0000,.0000
30228,.0000,.0000,.0000,.0000
30229,.0000,.0000,.0000,.0000
30230,.0000,.0000,.0000,.0000
30231,.0000,.0000,.0000,.0000
30232,.0000,.0000,.0000,.0000
30233,.0000,.0000,.0000,.0000
30234,.0000,.0000,.0000,.0000
30235,.0000,.0000,.0000,.0000
30236,.0000,.0000,.0000,.0000
30237,.0000,.0000,.0000,.0000
30238,.0000,.0000,.0000,.0000
30239,.0000,.0000,.0000,.0000
30240,.0000,.0000,.0000,.0000
30241,.0000,.0000,.0000,.0000
30242,.0000,.0000,.0000,.0000
30243,.0000,.0000,.0000,.0000
30244,.0000,.0000,.0000,.0000
30245,.0000,.0000,.0000,.0000
30246,.0000,.0000,.0000,.0000
30247,.0000,.0000,.0000,.0000
30248,.0000,.0000,.0000,.0000
30249,.0000,.0000,.0000,.0000
30250,.0000,.0000,.0000,.0000
30251,.0000,.0000,.0000,.0000
30252,.0000,.0000,.0000,.0000
30253,.0000,.0000,.0000,.0000
30254,.0000,.0000,.0000,.0000
30255,.0000,.0000,.0000,.0000
30256,.0000,.0000,.0000,.0000
30257,.0000,.0000,.0000,.0000
30258,.0000,.0000,.0000,.0000
30259,.0000,.0000,.0000,.0000
30260,.0000,.0000,.0000,.0000
30261,.0000,.0000,.0000,.0000
30262,.0000,.0000,.0000,.0000
30263,.0000,.0000,.0000,.0000
30264,.0000,.0000,.0000,.0000
30265,.0000,.0000,.0000,.0000
30266,.0000,.0000,.0000,.0000
30267,.0000,.0000,.0000,.0000
30268,.0000,.0000,.0000,.0000
30269,.0000,.0000,.0000,.0000
30270,.0000,.0000,.0000,.0000
30271,.0000,.0000,.0000,.0000
30272,.0000,.0000,.0000,.0000
30273,.0000,.0000,.0000,.0000
30274,.0000,.0000,.0000,.0000
30275,.0000,.0000,.0000,.0000
30276,.0000,.0000,.0000,.0000
30277,.0000,.0000,.0000,.0000
30278,.0000,.0000,.0000,.0000
30279,.0000,.0000,.0000,.0000
30280,.0000,.0000,.0000,.0000
30281,.0000,.0000,.0000,.0000
30282,.0000,.0000,.0000,.0000
30283,.0000,.0000,.0000,.0000
30284,.0000,.0000,.0000,.0000
30285,.0000,.0000,.0000,.0000
30286,.0000,.0000,.0000,.0000
30287,.0000,.0000,.0000,.0000
30288,.0000,.0000,.0000,.0000
30289,.0000,.0000,.0000,.0000
30290,.0000,.0000,.0000,.0000
30291,.0000,.0000,.0000,.0000
30292,.0000,.0000,.0000,.0000
30293,.0000,.0000,.0000,.0000
30294,.0000,.0000,.0000,.0000
30295,.0000,.0000,.0000,.0000
30296,.0000,.0000,.0000,.0000
30297,.0000,.0000,.0000,.0000
30298,.0000,.0000,.0000,.0000
30299,.0000,.0000,.0000,.0000
30300,.0000,.0000,.0000,.0000
30301,.0000,.0000,.0000,.0000
30302,.0000,.0000,.0000,.0000
30303,.0000,.0000,.0000,.0000
30304,.0000,.0000,.0000,.0000
30305,.0000,.0000,.0000,.0000
30306,.0000,.0000,.0000,.0000
30307,.0000,.0000,.0000,.0000
30308,.0000,.0000,.0000,.0000
30309,.0000,.0000,.0000,.0000
30310,.0000,.0000,.0000,.0000
30311,.0000,.0000,.0000,.0000
30312,.0000,.0000,.0000,.0000
30313,.0000,.0000,.0000,.0000
30314,.0000,.0000,.0000,.0000
30315,.0000,.0000,.0000,.0000
30316,.0000,.0000,.0000,.0000
30317,.0000,.0000,.0000,.0000
30318,.0000,.0000,.0000,.0000
30319,.0000,.0000,.0000,.0000
30320,.0000,.0000,.0000,.0000
30321,.0000,.0000,.0000,.0000
30322,.0000,.0000,.0000,.0000
30323,.0000,.0000,.0000,.0000
30324,.0000,.0000,.0000,.0000
30325,.0000,.0000,.0000,.0000
30326,.0000,.0000,.0000,.0000
30327,.0000,.0000,.0000,.0000
30328,.0000,.0000,.0000,.0000
30329,.0000,.0000,.0000,.0000
30330,.0000,.0000,.0000,.0000
30331,.0000,.0000,.0000,.0000
30332,.0000,.0000,.0000,.0000
30333,.0000,.0000,.0000,.0000
30334,.0000,.0000,.0000,.0000
30335,.0000,.0000,.0000,.0000
30336,.0000,.0000,.0000,.0000
30337,.2026,.0000,.0943,.2021
30338,.4805,.0018,.1199,.3468
30339,.4073,.0785,.0343,.4532
30340,.1707,.1344,.0096,.6693
30341,.1186,.0329,.0482,.7275
30342,.2252,.0150,.0293,.3337
30343,.3502,.0012,.0622,.5797
30344,.8209,.0000,.0529,.1260
30345,.8211,.0011,.1187,.0588
30346,.6509,.0002,.1046,.2425
30347,.5335,.0037,.0326,.4287
30348,.5350,.0685,.0224,.3690
30349,.5097,.0100,.0710,.4028
30350,.3451,.0007,.0483,.6048
30351,.4971,.0000,.1830,.3199
30352,.5411,.0000,.2213,.2376
30353,.2623,.0000,.1219,.6157
30354,.0381,.0118,.0316,.9175
30355,.1384,.0001,.3502,.5111
30356,.0386,.0008,.0973,.8627
30357,.0021,.0236,.0040,.9648
30358,.0000,.0005,.0004,.9803
30359,.0000,.0001,.0010,.9707
30360,.0000,.0000,.0000,.9964
30361,.0000,.0000,.0001,.9941
30362,.0197,.0000,.0011,.9780
30363,.0011,.0000,.0003,.9977
30364,.0000,.0000,.0008,.8913
30365,.0004,.0000,.0001,.6285
30366,.0000,.0004,.0001,.7690
30367,.0000,.0005,.0000,.7388
30368,.0011,.0002,.0000,.5533
30369,.0001,.0001,.0000,.6257
30370,.0000,.0000,.0000,.6115
30371,.0013,.0058,.0014,.4918
30372,.0017,.0468,.0024,.4283
30373,.0838,.0431,.0003,.5840
30374,.0131,.0414,.0003,.5328
30375,.4326,.1235,.0006,.2995
30376,.4663,.1945,.0005,.1183
30377,.0191,.2817,.0003,.1902
30378,.0236,.0754,.0002,.1419
30379,.0635,.2708,.0004,.2191
30380,.0408,.6693,.0092,.1585
30381,.2552,.3343,.0133,.1292
30382,.0828,.6973,.0062,.1009
30383,.1591,.6203,.0009,.1565
30384,.3622,.1802,.0005,.4189
30385,.0446,.0001,.0000,.9427
30386,.0002,.0000,.0001,.9835
30387,.0683,.0002,.0102,.8899
30388,.1448,.0000,.0163,.8347
30389,.5513,.0000,.0635,.3852
30390,.7414,.0000,.1099,.1487
30391,.4847,.0000,.1996,.3156
30392,.2131,.0000,.2445,.5419
30393,.2711,.0000,.2423,.4834
30394,.2393,.0000,.3643,.3956
30395,.3484,.0000,.4939,.1565
30396,.1372,.0000,.3299,.5002
30397,.0405,.0000,.2898,.6368
30398,.0224,.0000,.2448,.5797
30399,.0016,.0000,.1783,.3834
30400,.0002,.0000,.1335,.1167
30401,.0002,.0007,.0842,.1400
30402,.0009,.0003,.1577,.0556
30403,.0000,.0000,.0352,.0580
30404,.0000,.0000,.0854,.0409
30405,.0000,.0000,.2352,.3318
30406,.0000,.0000,.4544,.2389
30407,.0000,.0000,.2607,.5050
30408,.0000,.0000,.1515,.3564
30409,.0000,.0000,.1372,.0739
30410,.0000,.0000,.2078,.2602
30411,.0000,.0000,.2282,.0298
30412,.0000,.0000,.0312,.0077
30413,.0000,.0000,.0063,.0073
30414,.0000,.0000,.0596,.0007
30415,.0000,.0000,.2572,.0003
30416,.0000,.0000,.6440,.0028
30417,.0000,.0000,.6791,.0132
30418,.0000,.0000,.5211,.0277
30419,.0000,.0000,.6209,.0902
30420,.0000,.0000,.3404,.0932
30421,.0000,.0000,.0513,.0110
30422,.0000,.0000,.0084,.0036
30423,.0000,.0000,.1178,.1896
30424,.0000,.0000,.3079,.0829
30425,.0000,.0000,.1574,.0875
30426,.0000,.0000,.0690,.0312
30427,.0000,.0000,.2803,.0299
30428,.0000,.0000,.1422,.0013
30429,.0000,.0000,.0511,.0028
30430,.0000,.0000,.0105,.0007
30431,.0001,.0000,.0020,.0001
30432,.0000,.0000,.0005,.0000
30433,.0000,.0000,.0001,.0000
30434,.0000,.0000,.0000,.0000
30435,.0000,.0000,.0011,.0028
30436,.0000,.0000,.0041,.0894
30437,.0000,.0000,.0018,.0017
30438,.0000,.0000,.0600,.0850
30439,.0000,.0000,.1556,.3047
30440,.0000,.0000,.2236,.3574
30441,.0000,.0000,.1198,.2893
30442,.0000,.0000,.0138,.0129
30443,.0000,.0000,.0056,.0058
30444,.0000,.0000,.0003,.0047
30445,.0000,.0000,.0034,.0009
30446,.0000,.0000,.0038,.0012
30447,.0000,.0000,.0022,.0001
30448,.0000,.0000,.1204,.0089
30449,.0000,.0000,.1044,.0795
30450,.0000,.0000,.1578,.3973
30451,.0000,.0000,.4698,.1420
30452,.0000,.0000,.6515,.1207
30453,.0000,.0000,.6746,.0478
30454,.0000,.0000,.5676,.0197
30455,.0000,.0000,.2918,.0204
30456,.0000,.0000,.7072,.0000
30457,.0000,.0000,.9278,.0399
30458,.0048,.0000,.7530,.1869
30459,.0013,.0000,.3510,.6337
30460,.0005,.0000,.6083,.3802
30461,.0003,.0000,.6820,.3127
30462,.0000,.0000,.7033,.2966
30463,.0000,.0000,.7410,.2547
30464,.0000,.0000,.8588,.1382
30465,.0000,.0000,.8032,.1929
30466,.0000,.0000,.8431,.1515
30467,.0000,.0000,.9775,.0071
30468,.0000,.0000,.6711,.1849
30469,.0000,.0000,.3429,.0849
30470,.0000,.0000,.1406,.0037
30471,.0000,.0000,.4328,.0007
30472,.0000,.0000,.0350,.0000
30473,.0000,.0000,.1046,.0000
30474,.0000,.0000,.0325,.0000
30475,.0000,.0000,.0032,.0000
30476,.0105,.0001,.0774,.0007
30477,.0115,.0016,.0495,.0048
30478,.0030,.0001,.0157,.0029
30479,.0000,.0000,.0701,.0000
30480,.0000,.0000,.1211,.0015
30481,.0002,.0000,.2199,.0033
30482,.0035,.0000,.6238,.0431
30483,.0049,.0000,.6430,.1141
30484,.0000,.0000,.8586,.0174
30485,.0000,.0000,.9371,.0071
30486,.0000,.0000,.7991,.0100
30487,.0000,.0000,.7337,.0096
30488,.0000,.0000,.5080,.0292
30489,.0002,.0000,.6572,.1039
30490,.0125,.0000,.8161,.0777
30491,.2337,.0000,.6908,.0521
30492,.5870,.0000,.4065,.0042
30493,.6442,.0000,.3426,.0129
30494,.5084,.0000,.4834,.0078
30495,.3088,.0000,.5702,.1210
30496,.0000,.0000,.0000,.0000
30497,.0000,.0000,.0000,.0000
30498,.0000,.0000,.0000,.0000
30499,.0000,.0000,.0000,.0000
30500,.0000,.0000,.0000,.0000
30501,.0000,.0000,.0000,.0000
30502,.0000,.0000,.0000,.0000
30503,.0000,.0000,.0000,.0000
30504,.0000,.0000,.0000,.0000
30505,.0000,.0000,.0000,.0000
30506,.0000,.0000,.0000,.0000
30507,.0000,.0000,.0000,.0000
30508,.0000,.0000,.0000,.0000
30509,.0000,.0000,.0000,.0000
30510,.0000,.0000,.0000,.0000
30511,.0000,.0000,.0000,.0000
30512,.0000,.0000,.0000,.0000
30513,.0000,.0000,.0000,.0000
30514,.0000,.0000,.0000,.0000
30515,.0000,.0000,.0000,.0000
30516,.0000,.0000,.0000,.0000
30517,.0000,.0000,.0000,.0000
30518,.0000,.0000,.0000,.0000
30519,.0000,.0000,.0000,.0000
30520,.0000,.0000,.0000,.0000
30521,.0000,.0000,.0000,.0000
30522,.0000,.0000,.0000,.0000
30523,.0000,.0000,.0000,.0000
30524,.0000,.0000,.0000,.0000
30525,.0000,.0000,.0000,.0000
30526,.0000,.0000,.0000,.0000
30527,.0000,.0000,.0000,.0000
30528,.0000,.0000,.0000,.0000
30529,.0000,.0000,.0000,.0000
30530,.0000,.0000,.0000,.0000
30531,.0000,.0000,.0000,.0000
30532,.0000,.0000,.0000,.0000
30533,.0000,.0000,.0000,.0000
30534,.0000,.0000,.0000,.0000
30535,.0000,.0000,.0000,.0000
30536,.0000,.0000,.0000,.0000
30537,.0000,.0000,.0000,.0000
30538,.0000,.0000,.0000,.0000
30539,.0000,.0000,.0000,.0000
30540,.0000,.0000,.0000,.0000
30541,.0000,.0000,.0000,.0000
30542,.0000,.0000,.0000,.0000
30543,.0000,.0000,.0000,.0000
30544,.0000,.0000,.0000,.0000
30545,.0000,.0000,.0000,.0000
30546,.0000,.0000,.0000,.0000
30547,.0000,.0000,.0000,.0000
30548,.0000,.0000,.0000,.0000
30549,.0000,.0000,.0000,.0000
30550,.0000,.0000,.0000,.0000
30551,.0000,.0000,.0000,.0000
30552,.0000,.0000,.0000,.0000
30553,.0000,.0000,.0000,.0000
30554,.0000,.0000,.0000,.0000
30555,.0000,.0000,.0000,.0000
30556,.0000,.0000,.0000,.0000
30557,.0000,.0000,.0000,.0000
30558,.0000,.0000,.0000,.0000
30559,.0000,.0000,.0000,.0000
30560,.0000,.0000,.0000,.0000
30561,.0000,.0000,.0000,.0000
30562,.0000,.0000,.0000,.0000
30563,.0000,.0000,.0000,.0000
30564,.0000,.0000,.0000,.0000
30565,.0000,.0000,.0000,.0000
30566,.0000,.0000,.0000,.0000
30567,.0000,.0000,.0000,.0000
30568,.0000,.0000,.0000,.0000
30569,.0000,.0000,.0000,.0000
30570,.0000,.0000,.0000,.0000
30571,.0000,.0000,.0000,.0000
30572,.0000,.0000,.0000,.0000
30573,.0000,.0000,.0000,.0000
30574,.0000,.0000,.0000,.0000
30575,.0000,.0000,.0000,.0000
30576,.0000,.0000,.0000,.0000
30577,.0000,.0000,.0000,.0000
30578,.0000,.0000,.0000,.0000
30579,.0000,.0000,.0000,.0000
30580,.0000,.0000,.0000,.0000
30581,.0000,.0000,.0000,.0000
30582,.0000,.0000,.0000,.0000
30583,.0000,.0000,.0000,.0000
30584,.0000,.0000,.0000,.0000
30585,.0000,.0000,.0000,.0000
30586,.0000,.0000,.0000,.0000
30587,.0000,.0000,.0000,.0000
30588,.0000,.0000,.0000,.0000
30589,.0000,.0000,.0000,.0000
30590,.0000,.0000,.0000,.0000
30591,.0000,.0000,.0000,.0000
30592,.0000,.0000,.0000,.0000
30593,.0000,.0000,.0000,.0000
30594,.0000,.0000,.0000,.0000
30595,.0000,.0000,.0000,.0000
30596,.0000,.0000,.0000,.0000
30597,.0000,.0000,.0000,.0000
30598,.0000,.0000,.0000,.0000
30599,.0000,.0000,.0000,.0000
30600,.0000,.0000,.0000,.0000
30601,.0000,.0000,.0000,.0000
30602,.0000,.0000,.0000,.0000
30603,.0000,.0000,.0000,.0000
30604,.0000,.0000,.0000,.0000
30605,.0000,.0000,.0000,.0000
30606,.0000,.0000,.0000,.0000
30607,.0000,.0000,.0000,.0000
30608,.0000,.0000,.0000,.0000
30609,.0000,.0000,.0000,.0000
30610,.0000,.0000,.0000,.0000
30611,.0000,.0000,.0000,.0000
30612,.0000,.0000,.0000,.0000
30613,.0000,.0000,.0000,.0000
30614,.0000,.0000,.0000,.0000
30615,.0000,.0000,.0000,.0000
30616,.0000,.0000,.0000,.0000
30617,.0000,.0000,.0000,.0000
30618,.0000,.0000,.0000,.0000
30619,.0000,.0000,.0000,.0000
30620,.0000,.0000,.0000,.0000
30621,.0000,.0000,.0000,.0000
30622,.0000,.0000,.0000,.0000
30623,.0000,.0000,.0000,.0000
30624,.0000,.0000,.0000,.0000
30625,.0000,.0000,.0000,.0000
30626,.0000,.0000,.0000,.0000
